q_id,q_type,q_query,story,question,answer,choices,reasoning_steps,num_facts,asked_relation,target_relation,model_answer
2,YN,2x3 0x3,"A big black triangle is in a block named AAA. Under block AAA is another block named BBB with a medium black square. Block AAA is disconnected from this block. Under, disconnected from and to the left of another block named CCC there is this block. Block CCC have a medium blue square and a small blue triangle.",Is any small blue triangle to the right-hand side of the big black triangle?,Yes,Yes No,5,3,right,right,Yes
2,YN,1x2 2,A medium yellow thing is covered by a box called one. Box one contains a medium green apple which touches this thing. Box one has another box named two. Two medium orange apples are below a medium green apple. Box two contains the medium green apple. This box covers medium orange apple number one and has medium orange apple number two. Above and touches medium orange apple number one there is medium orange apple number two. Another box named three has box two.,Is a medium green apple in a box?,Yes,Yes No,3,2,ntpp,ntpp,Yes
5,FR,1x2 2x0,"We have a box named DDD. There exists a box named EEE. Box EEE covers a midsize white rectangle which is south of a midsize green rectangle. The midsize green rectangle is in box EEE. The midsize green rectangle and another midsize green rectangle are to the south of another midsize white rectangle which is inside box EEE. Box EEE has midsize green rectangle number two. To the south of midsize green rectangle number two there is the shape which was south of midsize green rectangle number one. To the north of, behind and disconnected from box EEE is another box called JJJ. This box covers a midsize green rectangle. Another midsize green rectangle is inside this box.",Where is midsize green rectangle number two in EEE regarding midsize green rectangle number one covered by box JJJ?,BELOW FRONT DC,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,4,3,front,front,below
0,YN,1x2 1x4,"Two boxes, named DDD and EEE exist in the image. Box EEE cover two midsize orange rectangles. An orange dimond is behind another midsize orange rectangle which is in this box. Behind and south of midsize orange rectangle number three is a tiny orange rectangle. The orange dimond is inside box EEE. The tiny orange rectangle is inside and touching box EEE. Midsize orange rectangle number three is to the south of and midsize orange rectangle number two is behind midsize orange rectangle number one. The dimond is in front of and midsize orange rectangle number three is close to the tiny orange rectangle.",Is the tiny orange rectangle south of a midsize orange object?,Yes,Yes No,1,2,below,below,Yes
4,FR,1x1 0,"Two blocks, called HHH and LLL exist. Block HHH with a medium purple hexagon has block LLL. This block covers a medium grey hexagon. Below the medium purple hexagon there is the medium grey hexagon. Block LLL contains a medium grey hexagon. Another medium grey hexagon is above and medium grey hexagon number one touches a medium purple hexagon. The medium purple hexagon is inside and touching block LLL. Medium grey hexagon number two is inside block LLL. Another medium purple hexagon is inside block LLL. Medium purple hexagon number one are under medium grey hexagon number one and medium purple hexagon number two. Medium grey hexagon number one are below medium grey hexagon number two and medium purple hexagon number two.",What is the position of medium grey hexagon number one relative to block HHH?,NTPP,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,3,2,ntpp,ntpp,below
0,YN,0x6 1x1,"Two blocks, named AAA and BBB exist. Block AAA is disconnected from and in front of block BBB. Two small yellow squares are inside block AAA. A medium yellow triangle is inside and touching block AAA. A big black circle and a big blue triangle are within block BBB. A medium blue square is covered by block BBB. Block BBB covers a small yellow circle which is in front of the big blue triangle.",Are all yellow squares within any big black circle?,No,Yes No,3,3,ntpp,front,Yes
3,FR,0x5 0x2,A large grey star and a medium grey star are inside a block named HHH. Block HHH have a little purple star and another large grey star. East of the little purple star there is large grey star number one. This thing is west of and close to large grey star number two. The little purple star is to the north of and large grey star number two is to the south of this shape. Block HHH cover a medium purple hexagon and another large grey star. The medium purple hexagon is close to and large grey star number three is to the north of the medium grey star. There exists a block called LLL. A little grey hexagon is inside block LLL. To the north of a large red hexagon there is this thing. Block LLL covers the large red hexagon. We have a block named KKK. Block KKK have a medium grey star and a little red star. The little red star is west of a medium grey hexagon. The medium grey hexagon is covered by block KKK.,Where is the medium grey star in HHH regarding the medium purple hexagon?,NEAR,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,1,1,near,near,above
5,FR,1x0 1x3,"Two blocks, called HHH and LLL exist. Block LLL is within block HHH. A medium purple object is inside and touching block HHH. Block HHH covers a medium grey star and contains a large red pentagon. The medium grey star are east of the large red pentagon and the purple shape. The large red pentagon touches the medium purple object. Block LLL have a medium red star and a medium grey star. This block covers a large grey pentagon. Another large grey pentagon is covered by this block. Near to the medium red star is the medium grey star. Large grey pentagon number one is to the north of large grey pentagon number two.",Where is the medium red star relative to the medium grey star in LLL?,NEAR,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,1,1,near,near,near
1,YN,0x0 1,"There exist two boxes, named DDD and EEE. Behind and disconnected from box EEE there is box DDD. To the north of and farther from this box there is box EEE. Box DDD covers a midsize white rectangle. A midsize green rectangle is in and a midsize white rectangle is covered by box EEE. The midsize white rectangle is south of the midsize green rectangle.",Is any midsize white rectangle behind any box?,Yes,Yes No,2,2,behind,behind,Yes
5,FR,0x0 1x0,"We have two blocks, called AAA and BBB. Block AAA with a medium yellow square is to the south of, disconnected from, far from and in front of block BBB. Another medium yellow square and a medium blue square are inside block AAA. A black square is to the south of medium yellow square number one. The black object is inside and touching block AAA. Two medium yellow squares are to the south of the medium blue square.South of medium yellow square number two there is medium yellow square number one. Block BBB covers a medium blue square.",Where is the black square regarding the medium blue square covered by block BBB?,BELOW FRONT FAR DC,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,2,3,far,far,above
4,FR,0x1 1x2,"Three blocks, called AAA, BBB and CCC exist in the image. Block AAA contains a small yellow triangle. The small yellow triangle is behind a big yellow triangle. The big yellow triangle is within block AAA. A big blue square is in block AAA. Behind the thing which was behind the big yellow triangle there is this shape. In front of block AAA there is block BBB with a medium black circle. Disconnected from this block there is block AAA. To the south of a medium black triangle is a big blue circle. The big blue circle is covered by block CCC. Block CCC covers the medium black triangle. This block covers a small yellow triangle.",Where is the small yellow triangle in AAA regarding the medium black circle?,BEHIND DC,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,3,3,dc,dc,behind
5,FR,1x1 2x3,"Three blocks, called HHH, LLL and KKK exist. Block LLL is on the left side of block KKK. Disconnected from, away from and to the left-hand side of block KKK there is block HHH. A medium purple hexagon is covered by and a medium red hexagon is in block HHH. A medium purple hexagon is inside block LLL. Block KKK contains a grey hexagon. The grey hexagon touches a medium purple hexagon. The medium purple hexagon is within block KKK.",Where is the medium purple hexagon in LLL relative to the grey object?,LEFT,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,2,3,left,left,left
6,FR,1x0 1x1,"Two blocks, called HHH and LLL exist in the image. A medium red hexagon is in block HHH. Block HHH covers a medium purple hexagon. Above the medium purple hexagon is the medium red hexagon. In block LLL is block HHH. Block LLL has a medium purple hexagon which is over a medium grey hexagon. Block LLL covers the grey thing.",Where is the grey object relative to the medium purple hexagon in LLL?,BELOW,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,1,1,left,below,below
3,FR,0 2,"Three blocks, named HHH, LLL and KKK exist. A medium purple hexagon is inside and touching and another medium purple hexagon is within block HHH. Medium purple hexagon number two touches another medium purple hexagon. Block HHH contains medium purple hexagon number three. Medium purple hexagon number three touches medium purple hexagon number one. A grey hexagon is inside and touching block LLL. Block KKK has block HHH. Block LLL is inside and touching this block.",What is the position of HHH regarding block KKK?,NTPP,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,1,1,ntpp,ntpp,inside
3,YN,0 0x0,There is one box named DDD. A midsize orange rectangle is within and a midsize white rectangle is inside and touching box DDD. Box DDD contains another midsize white rectangle. Below and touches midsize white rectangle number two there is the orange object. Over and touches midsize white rectangle number one is this shape.,Does a box cover a midsize white rectangle?,Yes,Yes No,1,1,tppi,tppi,Yes
1,YN,0x2 0x1,There exists one block called AAA. A medium black square and a yellow square are in block AAA. The yellow thing is north of another medium black square. To the north of and touches medium black square number two there is medium black square number one. Medium black square number two is inside and touching block AAA. South of the yellow object is the shape that touches medium black square number two.,Are all yellow squares to the north of any medium black square?,Yes,Yes No,1,1,above,above,Yes
2,YN,2x2 2x1,"A medium yellow square and two medium black squares are in a block called AAA. Another medium black square is inside and touching block AAA. South of medium black square number two there is the medium yellow square. Disconnected from, away from and in front of another block named BBB there is block AAA. Block BBB covers a medium blue square. We have a block called CCC. Block CCC has a medium yellow square which is south of a medium black square. Block CCC has the medium black square. The medium black square is north of another medium yellow square. Medium yellow square number two is covered by block CCC.",Is any shape to the north of all medium yellow squares?,No,Yes No,1,1,above,above,No
1,YN,0x3 0x2,"There are two boxes, called one and two. Box one contain a medium yellow apple and a medium orange apple. Another medium orange apple is inside this box. The medium yellow apple touches this thing. To the south of this thing there is medium orange apple number one. In box two there is box one. Box two have two medium green apples. A medium yellow apple is in this box. This box covers another medium yellow apple. Medium green apple number two is to the south of medium yellow apple number one and touches medium yellow apple number two. Medium green apple number one touches medium yellow apple number one. Medium yellow apple number two is south of medium green apple number two.",Do all apples touch a medium yellow apple?,No,Yes No,1,1,ec,ec,No
1,YN,1x0 1x2,A big blue triangle is inside a block called AAA. Disconnected from another block named BBB is block AAA. Far from and in front of this block there is block BBB with a big blue triangle. Another big blue triangle is inside and touching this block. Big blue triangle number one is close to this shape. Another block named CCC covers block AAA. Over a big blue square there is a medium blue object. The medium object is within block CCC. The big blue square is inside and touching block CCC. A small yellow circle is within block CCC.,Is any big blue triangle near to big blue triangle number one?,Yes,Yes No,1,1,near,near,Yes
6,FR,1x2 1,A box called one contains a big orange watermelon. This box is in another box named two. A small green apple is covered by and a medium orange fruit is within box two. Box two covers a big melon. The medium fruit is north of the melon and is east of the apple. West of and near to the big melon there is the small thing.,Where is the big melon regarding box two?,TPP,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,1,1,tpp,tpp,below
3,YN,0 1,"Two blocks, called AAA and BBB exist in the image. Block AAA is over and behind block BBB. Block BBB is near to this block. A medium black square is inside and touching block AAA. A medium blue shape is covered by block BBB. This thing is under and a medium black square touches a medium yellow square. Block BBB has the medium yellow square. This block contains the medium black square. Over the medium blue shape there is the medium black square. The yellow shape is below this object.",Are all blocks near to a block?,No,Yes No,1,1,near,near,Yes
4,FR,1x0 2,"There are three boxes, named one, two and three. Box one covers a medium green apple. Box two covers a medium green apple. Box three is close to box one. Disconnected from and farther from box two is this box. South of and east of this box there is box two. North of another medium green apple there is a medium green apple. Medium green apple number one is within box three. Medium green apple number two is covered by box three. Another medium green apple is within box three.",What is the position of the medium green apple covered by box two relative to box three?,RIGHT BELOW FAR DC,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,3,2,far,far,far
0,YN,1x0 0x0,"A midsize white thing is inside and touching a box named DDD. Box DDD is to the north of, disconnected from and in front of another box named EEE. Far from this box is box EEE. This box covers a midsize orange rectangle.",Are all shapes farther from all midsize objects?,No,Yes No,4,3,far,far,No
5,FR,0x1 1,"We have two blocks, named AAA and BBB. Block AAA covers a medium blue square and contains a medium yellow square. The medium blue square is south of another medium yellow square. Medium yellow square number two is in block AAA. A medium black object is inside block AAA. To the north of medium yellow square number two there is medium yellow square number one. To the north of this shape there is the medium black object. In front of block BBB is block AAA. Away from this block there is block BBB. This block covers a medium blue square.",Where is medium yellow square number two regarding BBB?,FRONT FAR,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,1,2,front,front,behind
1,YN,0x2 0x4,"There exist two blocks, named HHH and LLL. In block HHH is block LLL. Block HHH has a medium red pentagon. A large purple pentagon and a medium purple pentagon are inside and touching this block. A medium red star and a large purple hexagon are inside block HHH. The large purple pentagon is west of the medium purple pentagon and is to the east of the medium red pentagon. The medium red star is west of and the medium purple pentagon is east of the medium red pentagon. The medium purple pentagon is south of and to the east of the large purple hexagon.To the west of and near to the large purple hexagon is the medium red star. To the south of this thing is the large purple hexagon. Block LLL has a little purple star. A medium purple star is within this block.",Are all medium purple pentagons to the east of the medium red star?,Yes,Yes No,2,2,right,right,Yes
5,FR,0x2 0x0,"A small green melon, a big yellow apple and an orange melon are within a box named one. On the right side of the green thing there is the big thing. To the right of this thing is the orange fruit.",Where is the green thing regarding the yellow fruit?,LEFT,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,1,1,left,left,left
4,FR,2 2x3,"There are three boxes, named DDD, EEE and JJJ. Box EEE covers a midsize orange rectangle and has a midsize green rectangle. Disconnected from box JJJ there is this box. To the south of and far from this box there is box JJJ with a midsize orange rectangle. Another midsize orange rectangle and a midsize white rectangle are in this box. Another midsize orange rectangle is covered by box JJJ.",What is the position of JJJ relative to the midsize white rectangle?,NTPPI,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,1,1,ntppi,ntppi,far
1,YN,1 0x1,"There exist two blocks, named AAA and BBB. South of, disconnected from and far from block AAA there is block BBB. Behind this block there is block AAA. A medium yellow square is inside block AAA. A medium blue square is within and a medium yellow square is inside and touching block BBB. North of the medium yellow square there is the medium blue square.",Are all blocks in front of any medium yellow square?,No,Yes No,3,2,front,front,No
2,YN,1x1 0x1,"Two blocks, named AAA and BBB exist. Block AAA has a medium black square. A medium blue square is inside and touching this block. Behind and disconnected from block AAA is block BBB with a medium yellow thing and a medium blue square. Block AAA is farther from this block. To the north of medium blue square number one there is another medium blue square. Medium blue square number two is within block BBB. Block BBB covers another medium blue square. Medium blue square number one are north of the medium yellow thing and medium blue square number three. The yellow shape is to the north of medium blue square number three and is south of medium blue square number two.",Are all medium shapes behind the medium black square?,No,Yes No,3,3,behind,behind,No
4,FR,0x1 0x3,"There exists one box named DDD. An orange dimond, a tiny oval and a midsize orange oval are within box DDD. Box DDD has a white rectangle. The rectangle is east of the midsize orange oval. North of and to the east of the tiny shape there is this object. The orange dimond is west of and near to the midsize orange oval. To the east of this shape is the tiny oval. Near to this thing is the dimond.",What is the position of the rectangle regarding the dimond?,RIGHT,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,1,2,right,right,right
4,FR,0x0 0x2,Two large red stars and a medium red pentagon are covered by a block named HHH. A medium grey pentagon and a large purple hexagon are within block HHH. The medium red pentagon are below large red star number one and the large purple hexagon.Over and to the right of the grey thing there is this shape. Large red star number two is under the grey thing. The purple object is to the right-hand side of the grey thing and is to the left of large red star number one. The grey object is near to this thing.,Where is the grey object regarding large red star number one?,LEFT BELOW,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,2,2,left,left,above
7,FR,0x2 1,"There exist two boxes, named DDD and EEE. Box DDD covers a midsize orange rectangle and contains another midsize orange rectangle. Another midsize orange rectangle is in this box. Midsize orange rectangle number two touches midsize orange rectangle number one. To the south of this object is midsize orange rectangle number one. To the south of midsize orange rectangle number three there is midsize orange rectangle number two. Behind, disconnected from and far from box DDD there is box EEE. North of this box there is box DDD. A midsize orange rectangle is covered by box EEE.",Where is midsize orange rectangle number three relative to EEE?,ABOVE FRONT FAR DC,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,2,2,far,far,far
5,FR,1x3 1x2,A box named DDD covers a midsize orange rectangle. Another box named EEE with a midsize white rectangle is to the north of and in front of this box. A midsize orange rectangle is within this box. This shape touches the midsize white rectangle. Behind another box called JJJ there is box EEE. Box JJJ is to the north of this box. A midsize orange rectangle is within this box.,Where is the midsize white rectangle regarding the midsize orange rectangle in box EEE?,EC,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,1,1,ec,ec,behind
4,FR,0 1x3,"A little red star is inside and touching a block called HHH. Block HHH covers another little red star. Another block called LLL with a little purple pentagon is north of, disconnected from, away from and east of this block. A little red pentagon is to the west of the little purple pentagon. The little red pentagon is within block LLL. A medium grey pentagon is inside and touching block LLL.",Where is block HHH regarding the medium grey pentagon?,LEFT BELOW FAR DC,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,3,2,left,left,below
2,FR,1x2 1x5,A medium orange melon and a medium green melon are in a box called one. To the east of the medium green melon is the medium orange melon. There is a box named two. A small green apple is east of a big orange apple. The small green apple is covered by box two. Box two covers the big orange apple. A medium green apple is in this box. This box contains a big yellow apple. East of the medium green apple there is the big orange apple. To the west of the big yellow apple is the medium green apple. There is a box called three. A small yellow apple is to the south of a medium yellow watermelon. The small yellow apple is covered by box three. The medium yellow watermelon is within box three. Box three covers a medium orange apple and contains a small green melon. A medium orange watermelon is inside this box. The medium yellow watermelon is to the south of the medium orange apple. The small green melon is north of the small yellow apple and is to the west of the medium orange apple. Close to this thing there is the medium orange watermelon.,Where is the small green apple relative to the medium green apple?,RIGHT,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,1,2,right,right,left
3,YN,1 2x1,"Three boxes, named one, two and three exist. Box one is farther from box three. Box three is disconnected from box two. Box two is under and to the left of this box. Box one contains a small yellow melon. Box two have a big yellow melon and a small apple. Under the apple is the big yellow melon. Box three covers a medium green watermelon and contains another medium green watermelon.",Are all boxes to the left of medium green watermelon number one?,No,Yes No,1,2,left,left,No
6,FR,0x0 1,"A box called DDD covers a midsize orange rectangle. Over, behind, disconnected from and close to another box called EEE there is this box. Box EEE covers a midsize orange rectangle. A white rectangle is in this box. Over the midsize orange rectangle is the white shape.",What is the position of the midsize orange rectangle covered by box DDD relative to EEE?,ABOVE BEHIND DC,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,2,2,dc,dc,behind
0,YN,0 0x0,A box named one has a medium green apple. Another medium green apple and medium green apple number one are over another medium green apple. Medium green apple number two is covered by box one. Medium green apple number three is in box one. This thing is below medium green apple number one. Medium green apple number one touches this fruit. Another box named two contains box one. This box covers a medium green apple.,Do all boxes cover any green apple?,No,Yes No,1,1,tppi,tppi,Yes
6,FR,0 1,An orange rectangle is inside and touching a box named DDD. Another box named EEE with a midsize green rectangle is behind box DDD. This box covers a midsize white thing which is to the south of the green thing.,Where is DDD regarding EEE?,FRONT,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,1,1,front,front,in front
4,FR,1x0 0x1,"We have two blocks, named AAA and BBB. Disconnected from and in front of block AAA is block BBB. Near to this block there is block AAA. A medium yellow square is inside and a medium black square is covered by block AAA. Below and touches the medium yellow square there is the medium black square. Block BBB covers a medium black square.",Where is the medium black square covered by block BBB regarding the yellow shape?,FRONT DC,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,4,3,tppi,front,below
2,YN,0x1 0x0,"We have two boxes, called one and two. Inside box one is box two. Box one contains a medium green apple. A medium orange apple touches the medium green apple. The medium orange apple is covered by box one. Box two have two medium green apples and a yellow apple. The yellow thing is south of medium green apple number one. South of medium green apple number two is this fruit.",Does a fruit touch all medium orange apples?,Yes,Yes No,1,1,ec,ec,No
0,YN,1x0 0x1,"There exist two boxes, named DDD and EEE. North of and behind box DDD is box EEE. Box DDD with a midsize green rectangle is disconnected from and farther from this box. A midsize orange rectangle is covered by box DDD. This object is south of and touches the green shape. A midsize orange rectangle is inside and touching box EEE.",Is a midsize orange rectangle far from the green thing?,Yes,Yes No,3,3,far,far,No
0,YN,2x5 0,A box named one has a small orange melon. We have a box called two. Box two contains a medium orange apple. Disconnected from and to the east of box one is another box named three. Box two is to the north of and east of this box. A small orange watermelon and a medium green melon are within box three. A medium green apple is covered by box three. Box three covers a medium yellow melon.,Is the medium green apple to the east of box one?,Yes,Yes No,1,2,right,right,Yes
6,FR,1x0 1,"We have two boxes, called one and two. Box one contains a medium yellow apple. Another medium yellow apple is under medium yellow apple number one. Medium yellow apple number two is inside and touching box one. Box one has box two. Box two covers a medium orange apple which touches a medium yellow apple. The medium yellow apple is inside box two. Another medium yellow apple is in box two.",What is the position of the orange fruit relative to box two?,TPP,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,1,1,tpp,tpp,below
4,FR,1 0,"There exist three boxes, called DDD, EEE and JJJ. Inside and touching box EEE is box DDD with a midsize green rectangle. A midsize white rectangle is within and another midsize white rectangle is covered by box DDD. Over midsize white rectangle number two there is the midsize green rectangle. Box EEE covers a midsize white rectangle. Above another midsize green rectangle is a midsize green rectangle. Midsize green rectangle number one is in box EEE. Midsize green rectangle number two is within box EEE. This thing is over the midsize white rectangle.",What is the position of EEE relative to DDD?,TPPI,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,1,1,tppi,tppi,ec
1,YN,0 0x0,A medium grey hexagon is inside and touching a block called HHH. This object is under another medium grey hexagon. Block HHH contains another medium grey hexagon which is above and touches medium grey hexagon number two. Block HHH has medium grey hexagon number two. Medium grey hexagon number two touches medium grey hexagon number one.,Does block HHH cover all medium grey hexagons?,No,Yes No,1,1,tppi,tppi,Yes
1,YN,0x1 1x1,"A block called AAA contains a medium blue object and covers a medium black square. Behind, south of and disconnected from this block there is another block named BBB with a medium yellow object. Away from this block is block AAA. The yellow object is north of a medium black square. The medium black square is covered by block BBB.",Are all medium shapes farther from any object?,No,Yes No,3,3,far,far,No
2,YN,1x1 0x0,A medium red hexagon is covered by and another medium red hexagon is inside a block named HHH. There exists a block called LLL. A medium purple hexagon and a medium grey hexagon are within block LLL. Block LLL covers another medium grey hexagon. To the north of medium grey hexagon number two is the purple shape. This object is south of medium grey hexagon number one. South of and far from block HHH there is another block named KKK. In this block is block LLL.,Are all medium purple hexagons far from all medium red hexagons?,Yes,Yes No,4,4,far,far,Yes
2,YN,0 2x0,"There are three boxes, named one, two and three. A big yellow melon is inside and touching box one. Box two cover a medium yellow melon and a big yellow watermelon. The medium yellow melon is to the south of a medium green watermelon. The medium green watermelon is within box two. South of the medium yellow melon is the big yellow watermelon. Box two has another big yellow watermelon. This box is north of box three with a big green watermelon. To the west of this box is box three. Away from and west of this box is box one.",Is any box away from any big green watermelon?,Yes,Yes No,1,2,far,far,Yes
0,YN,2x2 0x0,"We have three blocks, called HHH, LLL and KKK. A medium grey hexagon is inside and touching block HHH. Block HHH contains a medium red hexagon. To the south of, disconnected from and farther from block KKK there is this block. To the east of this block is block KKK with a medium grey hexagon and a medium red hexagon. The medium grey hexagon touches another medium red hexagon. Medium red hexagon number two is in block KKK. To the south of medium red hexagon number one is another medium grey hexagon. Medium grey hexagon number two is covered by block KKK.",Is a grey thing to the east of a medium grey hexagon?,Yes,Yes No,4,3,right,right,Yes
2,YN,1 0,A midsize green rectangle is covered by a box called DDD. Behind and disconnected from box DDD is another box named EEE with a midsize green rectangle. Below and close to this box is box DDD. Box EEE covers another midsize green rectangle. Over midsize green rectangle number one is another midsize green rectangle. Midsize green rectangle number three is within box EEE.,Is any box near to a box?,Yes,Yes No,1,1,near,near,Yes
0,YN,0x6 1x0,A large purple pentagon is in and a medium grey hexagon is covered by a block called HHH. A little purple pentagon is below and a medium purple pentagon is above the medium grey hexagon. Block HHH has the little purple pentagon. This block contains the medium purple pentagon. This block contains a medium grey star. Above and on the left side of this block is another block called LLL. Disconnected from this block there is block HHH. A medium purple star is within block LLL.,Is any medium grey star to the right-hand side of all medium purple stars?,Yes,Yes No,5,3,right,right,Yes
7,FR,0x0 1x2,A midsize orange object and a midsize white rectangle are inside a box called DDD. A midsize green rectangle is covered by box DDD. To the south of the orange thing is this object. The orange thing is to the south of the midsize white rectangle. Another box named EEE with two midsize green rectangles is away from box DDD. Box DDD is disconnected from and in front of this box. Midsize green rectangle number two is to the south of midsize green rectangle number one. South of this object is a midsize white rectangle. The midsize white rectangle is covered by box EEE.,Where is the midsize green rectangle covered by box DDD relative to midsize green rectangle number one?,FRONT FAR DC,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,2,3,front,front,above
3,YN,1x0 0x0,"There are two blocks, named HHH and LLL. Block HHH covers a purple hexagon. A medium red hexagon is inside this block. North of and touches the purple thing there is this thing. Disconnected from block HHH there is block LLL. South of, far from and west of this block there is block HHH. Block LLL covers a medium red hexagon.",Are all medium hexagons far from all objects?,No,Yes No,4,3,far,far,No
1,YN,1x0 1x4,"There are two blocks, named AAA and BBB. Block AAA has a medium black shape. Block BBB covers a big blue circle which are behind a big yellow circle and a small yellow circle.This shape is close to a big blue square. The big blue square is within block BBB. To the north of this thing there is the big yellow circle. The small object and another big blue square are inside block BBB. The big yellow circle is covered by block BBB.",Is the big yellow circle in front of all big blue circles?,Yes,Yes No,1,1,front,front,No
1,YN,0x0 1x1,A large red hexagon and a large red pentagon are in a block named HHH. Block HHH contains a large grey hexagon and covers a large purple hexagon. To the north of the large grey hexagon is the large red pentagon. The large grey hexagon is to the north of the large purple hexagon. Disconnected from and away from block HHH is another block called LLL. To the north of this block there is block HHH. A purple star is inside and touching and a large grey hexagon is within block LLL.,Are all large grey hexagons away from all large objects?,No,Yes No,5,3,far,far,No
7,FR,1x1 1x2,"There are three boxes, called one, two and three. Disconnected from, to the left-hand side of and near to box three there is box two. Inside this box there is box one. This box covers a medium green apple. A small yellow watermelon is in and a medium green melon is inside and touching box two. The small yellow watermelon is close to the medium green melon. Box three have a medium orange melon and a small green apple.",What is the position of the medium green melon regarding the yellow fruit?,NEAR,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,1,1,far,near,near
1,YN,0x5 0x2,A large grey star and a medium grey star are inside a block named HHH. Block HHH have a little purple star and another large grey star. East of the little purple star there is large grey star number one. This thing is west of and close to large grey star number two. The little purple star is to the north of and large grey star number two is to the south of this shape. Block HHH cover a medium purple hexagon and another large grey star. The medium purple hexagon is close to and large grey star number three is to the north of the medium grey star. There exists a block called LLL. A little grey hexagon is inside block LLL. To the north of a large red hexagon there is this thing. Block LLL covers the large red hexagon. We have a block named KKK. Block KKK have a medium grey star and a little red star. The little red star is west of a medium grey hexagon. The medium grey hexagon is covered by block KKK.,Is any shape near to the medium purple hexagon?,Yes,Yes No,1,1,near,near,Yes
4,FR,1x2 0,"There exist three boxes, called one, two and three. Box one is east of and box two is disconnected from box three. East of box two is box three. A medium green apple is inside and touching box one. Box two covers a medium yellow apple and has another medium yellow apple. A medium orange apple is inside this box. Box three has a medium yellow apple and covers a medium green apple.",Where is the medium orange apple regarding box one?,LEFT,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,4,3,left,left,right
3,YN,0x1 1,"There exist two blocks, called AAA and BBB. Over and in front of block AAA is block BBB. Disconnected from this block there is block AAA with two medium yellow squares. Another medium yellow square is within block AAA. Block AAA covers a medium blue square which is under medium yellow square number two. Block BBB contains a medium blue square.",Does medium yellow square number two have BBB?,No,Yes No,3,2,ntppi,below,No
1,YN,0 0x1,There is one block named AAA. A small blue object is in and a medium yellow triangle is inside and touching block AAA. The blue object is behind the medium yellow triangle.,Do all blocks cover all triangles?,Yes,Yes No,1,1,tppi,tppi,No
3,YN,0x0 0,A block called HHH contains a medium purple hexagon and covers another medium purple hexagon. Medium purple hexagon number one touches medium purple hexagon number two. Another block called LLL has block HHH. A medium grey hexagon is inside and touching this block.,Do all objects cover all blocks?,No,Yes No,1,1,tppi,tpp,No
0,YN,0x0 1,"There are three boxes, named one, two and three. A medium green apple is inside and touching and a medium yellow apple is within box one. The medium green apple touches the medium yellow apple. Under, disconnected from, away from and to the left-hand side of box two there is box one. Box two covers a medium orange apple. Within box three is this box.",Are all medium green apples to the left of all boxes?,No,Yes No,1,2,left,left,No
3,YN,0 0x0,There exists one block called AAA. A medium black square and a yellow square are in block AAA. The yellow thing is north of another medium black square. To the north of and touches medium black square number two there is medium black square number one. Medium black square number two is inside and touching block AAA. South of the yellow object is the shape that touches medium black square number two.,Do all blocks cover any medium black square?,Yes,Yes No,1,1,tppi,tppi,Yes
5,FR,1x0 1x1,"Two boxes, called one and two exist. Box one with a medium green apple is within box two. A medium green apple and a medium yellow apple are in box two. Another medium yellow apple is covered by box two. Box two contains another medium yellow apple which is under the medium green apple. Medium yellow apple number one and medium yellow apple number two are under this fruit. Medium yellow apple number two is below medium yellow apple number one. Medium yellow apple number one touches this fruit.",Where is medium yellow apple number two relative to medium yellow apple number one?,BELOW EC,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,1,1,ec,ec,below
3,YN,0 0x2,One block called HHH exists. This block cover a large red star and a large grey hexagon. This block has a large grey pentagon which is to the left of the large red star. A medium grey hexagon is to the left-hand side of and a large purple pentagon is under this thing. Below and to the left of the purple object is the medium thing. The medium thing is covered by block HHH. The large purple pentagon is in block HHH. Close to the large grey hexagon is this shape. To the right of this object there is the star.,Does HHH cover the medium grey hexagon?,Yes,Yes No,1,1,tppi,tppi,Yes
