Context_id,Story,Question,Question_Type,Answer,Candidate_Answers,Steps_of_Reasoning,Is_Commonsense_Question
annotations/01/1350.eng,"a room with one king-sized bed and one single bed , both made of wood night table in between",Is the table far from the single bed?,YN,No,"Yes, No",2,True
annotations/01/1350.eng,"a room with one king-sized bed and one single bed , both made of wood night table in between",Is the single bed far from the table?,YN,No,"Yes, No",,True
annotations/01/1350.eng,"a room with one king-sized bed and one single bed , both made of wood night table in between",Is the king bed near the table?,YN,Yes,"Yes, No",1,True
annotations/01/1350.eng,"a room with one king-sized bed and one single bed , both made of wood night table in between",Is the table far from the king-sized bed?,YN,No,"Yes, No",,True
annotations/01/1351.eng,Room with four single beds made of wood ( two of them fully visible ) with light and dark orange striped bedcovers night table with a lamp,Are the striped things far from the beds?,YN,No,"Yes, No",1,True
annotations/01/1351.eng,Room with four single beds made of wood ( two of them fully visible ) with light and dark orange striped bedcovers night table with a lamp,Is the striped things contain the beds?,YN,Yes,"Yes, No",,True
annotations/01/1351.eng,Room with four single beds made of wood ( two of them fully visible ) with light and dark orange striped bedcovers night table with a lamp,Is the lamp touching the table?,YN,Yes,"Yes, No",1,True
annotations/01/1351.eng,Room with four single beds made of wood ( two of them fully visible ) with light and dark orange striped bedcovers night table with a lamp,Is the lamp disconnected the table?,YN,No,"Yes, No",,True
annotations/01/1356.eng,"front view of a house with blue window frames , broad windows , trees and benches in front of the house",Are the trees behind the blue thing?,YN,No,"Yes, No",2,False
annotations/01/1356.eng,"front view of a house with blue window frames , broad windows , trees and benches in front of the house",Is the trees in front of the blue thing?,YN,Yes,"Yes, No",,False
annotations/01/1356.eng,"front view of a house with blue window frames , broad windows , trees and benches in front of the house",Are the blue things behind the benches?,YN,Yes,"Yes, No",2,False
annotations/01/1356.eng,"front view of a house with blue window frames , broad windows , trees and benches in front of the house",Is the blue things in front of the benches?,YN,No,"Yes, No",,False
annotations/01/1357.eng,"a room with walls painted in green and red , a double bed with a light and dark brown striped blanket , a night table with a lamp on the left and a door and two windows in the background",Is the brown thing to the right of the lamp?,YN,Yes,"Yes, No",2,False
annotations/01/1357.eng,"a room with walls painted in green and red , a double bed with a light and dark brown striped blanket , a night table with a lamp on the left and a door and two windows in the background",Is the brown thing left of the lamp?,YN,No,"Yes, No",,False
annotations/01/1357.eng,"a room with walls painted in green and red , a double bed with a light and dark brown striped blanket , a night table with a lamp on the left and a door and two windows in the background",Is the door in front of the table?,YN,No,"Yes, No",2,False
annotations/01/1357.eng,"a room with walls painted in green and red , a double bed with a light and dark brown striped blanket , a night table with a lamp on the left and a door and two windows in the background",Is the door behind the table?,YN,Yes,"Yes, No",,False
annotations/01/1358.eng,"a multi-storey frame house on the left , a snowcovered mountain in the background on the right behind a couple of trees , and in the foreground a wall decorated with flowers , a garden and a lawn",Is the garden behind the trees?,YN,No,"Yes, No",2,False
annotations/01/1358.eng,"a multi-storey frame house on the left , a snowcovered mountain in the background on the right behind a couple of trees , and in the foreground a wall decorated with flowers , a garden and a lawn",Is the garden in front of the trees?,YN,Yes,"Yes, No",,False
annotations/01/1358.eng,"a multi-storey frame house on the left , a snowcovered mountain in the background on the right behind a couple of trees , and in the foreground a wall decorated with flowers , a garden and a lawn",Is the house to the left of the mountain?,YN,Yes,"Yes, No",2,False
annotations/01/1358.eng,"a multi-storey frame house on the left , a snowcovered mountain in the background on the right behind a couple of trees , and in the foreground a wall decorated with flowers , a garden and a lawn",Is the house right of the mountain?,YN,No,"Yes, No",,False
annotations/01/1361.eng,"a white house with two large windows with wooden frames , two wooden pillars at the terrace with wooden benches and a wooden table there are mountains in the background on the right",Are the frames near the white thing?,YN,Yes,"Yes, No",1,True
annotations/01/1361.eng,"a white house with two large windows with wooden frames , two wooden pillars at the terrace with wooden benches and a wooden table there are mountains in the background on the right",Is the frames disconnected the white thing?,YN,No,"Yes, No",,True
annotations/01/1361.eng,"a white house with two large windows with wooden frames , two wooden pillars at the terrace with wooden benches and a wooden table there are mountains in the background on the right",Are the benches far from the terrace?,YN,No,"Yes, No",1,True
annotations/01/1361.eng,"a white house with two large windows with wooden frames , two wooden pillars at the terrace with wooden benches and a wooden table there are mountains in the background on the right",Is the benches close to the terrace?,YN,Yes,"Yes, No",,True
annotations/01/1361.eng,"a white house with two large windows with wooden frames , two wooden pillars at the terrace with wooden benches and a wooden table there are mountains in the background on the right",Are the benches in front of the mountains?,YN,Yes,"Yes, No",2,False
annotations/01/1361.eng,"a white house with two large windows with wooden frames , two wooden pillars at the terrace with wooden benches and a wooden table there are mountains in the background on the right",Is the benches behind the mountains?,YN,No,"Yes, No",,False
annotations/01/1361.eng,"a white house with two large windows with wooden frames , two wooden pillars at the terrace with wooden benches and a wooden table there are mountains in the background on the right",Are the mountains to the left of the windows?,YN,No,"Yes, No",2,False
annotations/01/1361.eng,"a white house with two large windows with wooden frames , two wooden pillars at the terrace with wooden benches and a wooden table there are mountains in the background on the right",Is the mountains behind the windows?,YN,Yes,"Yes, No",,False
annotations/01/1362.eng,"a woman in a room with white walls , a bunk bed made of wood on the left , another single bed on the right and a broad window with a wooden frame behind the woman",Is the bunk bed to the right of the single bed?,YN,No,"Yes, No",2,False
annotations/01/1362.eng,"a woman in a room with white walls , a bunk bed made of wood on the left , another single bed on the right and a broad window with a wooden frame behind the woman",Is the bunk bed left of the single bed?,YN,Yes,"Yes, No",,False
annotations/01/1362.eng,"a woman in a room with white walls , a bunk bed made of wood on the left , another single bed on the right and a broad window with a wooden frame behind the woman",Is the woman to the left of the single bed?,YN,Yes,"Yes, No",1,False
annotations/01/1362.eng,"a woman in a room with white walls , a bunk bed made of wood on the left , another single bed on the right and a broad window with a wooden frame behind the woman",Is the single bed left of the woman?,YN,No,"Yes, No",,False
annotations/01/1365.eng,view of a jungle lodge with a thatched roof and a very dense jungle vegetation around it there are stairs on the left,Is the roof near the vegetation?,YN,Yes,"Yes, No",2,False
annotations/01/1365.eng,view of a jungle lodge with a thatched roof and a very dense jungle vegetation around it there are stairs on the left,Is the roof far from the vegetation?,YN,No,"Yes, No",,False
annotations/01/1365.eng,view of a jungle lodge with a thatched roof and a very dense jungle vegetation around it there are stairs on the left,Is the vegetation far from the lodge?,YN,No,"Yes, No",2,False
annotations/01/1365.eng,view of a jungle lodge with a thatched roof and a very dense jungle vegetation around it there are stairs on the left,Is the vegetation close to the lodge?,YN,Yes,"Yes, No",,False
annotations/01/1365.eng,view of a jungle lodge with a thatched roof and a very dense jungle vegetation around it there are stairs on the left,Is the roof to the left of the stairs?,YN,No,"Yes, No",2,False
annotations/01/1365.eng,view of a jungle lodge with a thatched roof and a very dense jungle vegetation around it there are stairs on the left,Is the roof right of the stairs?,YN,Yes,"Yes, No",,False
annotations/01/1365.eng,view of a jungle lodge with a thatched roof and a very dense jungle vegetation around it there are stairs on the left,Is the vegetation near the stairs?,YN,Yes,"Yes, No",2,False
annotations/01/1365.eng,view of a jungle lodge with a thatched roof and a very dense jungle vegetation around it there are stairs on the left,Is the vegetation far from the stairs?,YN,No,"Yes, No",,False
annotations/01/1367.eng,"two single beds with blue bedcovers , a night table each with lamps on both sides , a picture over each of the beds on the light brown wall , and a very wide window with white curtains in the background on the right",Is the white thing in front of the lamps?,YN,No,"Yes, No",2,False
annotations/01/1367.eng,"two single beds with blue bedcovers , a night table each with lamps on both sides , a picture over each of the beds on the light brown wall , and a very wide window with white curtains in the background on the right",Is the white thing behind the lamps?,YN,Yes,"Yes, No",,False
annotations/01/1367.eng,"two single beds with blue bedcovers , a night table each with lamps on both sides , a picture over each of the beds on the light brown wall , and a very wide window with white curtains in the background on the right",Are the beds below a picture?,YN,Yes,"Yes, No",2,False
annotations/01/1367.eng,"two single beds with blue bedcovers , a night table each with lamps on both sides , a picture over each of the beds on the light brown wall , and a very wide window with white curtains in the background on the right",Is the beds over the picture?,YN,No,"Yes, No",,False
annotations/01/1368.eng,"view of the upper level of a house with a wooden door , window , pillars and rails there are stairs on the left and a very dense vegetation on the right and more houses in the distant background",Are the pillars to the left of the stairs?,YN,No,"Yes, No",2,False
annotations/01/1368.eng,"view of the upper level of a house with a wooden door , window , pillars and rails there are stairs on the left and a very dense vegetation on the right and more houses in the distant background",Is the pillars right of the stairs?,YN,Yes,"Yes, No",,False
annotations/01/1368.eng,"view of the upper level of a house with a wooden door , window , pillars and rails there are stairs on the left and a very dense vegetation on the right and more houses in the distant background",Is the vegetation to the right of the rails?,YN,Yes,"Yes, No",2,False
annotations/01/1368.eng,"view of the upper level of a house with a wooden door , window , pillars and rails there are stairs on the left and a very dense vegetation on the right and more houses in the distant background",Is the rails right of the vegetation?,YN,No,"Yes, No",,False
annotations/01/1369.eng,"a room with a double bed made of dark wood , a blue and white chequered bedcover , white pillows , a door on the left , a fancy lamp and a fridge on the right",Is the door to the right of the fridge?,YN,No,"Yes, No",2,False
annotations/01/1369.eng,"a room with a double bed made of dark wood , a blue and white chequered bedcover , white pillows , a door on the left , a fancy lamp and a fridge on the right",Is the door left of the fridge?,YN,Yes,"Yes, No",,False
annotations/01/1369.eng,"a room with a double bed made of dark wood , a blue and white chequered bedcover , white pillows , a door on the left , a fancy lamp and a fridge on the right",Is the chequered thing to the left of the lamp?,YN,Yes,"Yes, No",2,False
annotations/01/1369.eng,"a room with a double bed made of dark wood , a blue and white chequered bedcover , white pillows , a door on the left , a fancy lamp and a fridge on the right",Is the lamp left of the chequered thing?,YN,No,"Yes, No",,False
annotations/01/1370.eng,"front view of a white building with a street on the left , a wooden fence at the entrance at the front , three big windows and a big door and a little canopy above it there are potted plants in front of the house on the right",Is the street to the right of the windows?,YN,No,"Yes, No",2,False
annotations/01/1370.eng,"front view of a white building with a street on the left , a wooden fence at the entrance at the front , three big windows and a big door and a little canopy above it there are potted plants in front of the house on the right",Is the street left of the windows?,YN,Yes,"Yes, No",,False
annotations/01/1370.eng,"front view of a white building with a street on the left , a wooden fence at the entrance at the front , three big windows and a big door and a little canopy above it there are potted plants in front of the house on the right",Is the fence in front of the white thing?,YN,Yes,"Yes, No",2,False
annotations/01/1370.eng,"front view of a white building with a street on the left , a wooden fence at the entrance at the front , three big windows and a big door and a little canopy above it there are potted plants in front of the house on the right",Is the fence behind the white thing?,YN,No,"Yes, No",,False
annotations/01/1370.eng,"front view of a white building with a street on the left , a wooden fence at the entrance at the front , three big windows and a big door and a little canopy above it there are potted plants in front of the house on the right",Is the canopy behind the plants?,YN,Yes,"Yes, No",2,False
annotations/01/1370.eng,"front view of a white building with a street on the left , a wooden fence at the entrance at the front , three big windows and a big door and a little canopy above it there are potted plants in front of the house on the right",Is the canopy right of the plants?,YN,No,"Yes, No",,False
annotations/01/1370.eng,"front view of a white building with a street on the left , a wooden fence at the entrance at the front , three big windows and a big door and a little canopy above it there are potted plants in front of the house on the right",Is the door in front of the plants?,YN,No,"Yes, No",2,False
annotations/01/1370.eng,"front view of a white building with a street on the left , a wooden fence at the entrance at the front , three big windows and a big door and a little canopy above it there are potted plants in front of the house on the right",Is the plants right of the door?,YN,Yes,"Yes, No",,False
annotations/01/1371.eng,a double bed made of wood with pink and white striped pillows and bedcovers there is a shelf in the back on the right,Are the pink and white things touching the bed?,YN,Yes,"Yes, No",1,True
annotations/01/1371.eng,a double bed made of wood with pink and white striped pillows and bedcovers there is a shelf in the back on the right,Is the pink and white things inside the bed?,YN,No,"Yes, No",,True
annotations/01/1371.eng,a double bed made of wood with pink and white striped pillows and bedcovers there is a shelf in the back on the right,Are the pink and white things behind the shelf?,YN,No,"Yes, No",2,False
annotations/01/1371.eng,a double bed made of wood with pink and white striped pillows and bedcovers there is a shelf in the back on the right,Is the pink and white things left of the shelf?,YN,Yes,"Yes, No",,False
annotations/01/1371.eng,a double bed made of wood with pink and white striped pillows and bedcovers there is a shelf in the back on the right,Is the bed in front of the shelf?,YN,Yes,"Yes, No",2,False
annotations/01/1371.eng,a double bed made of wood with pink and white striped pillows and bedcovers there is a shelf in the back on the right,Is the shelf in front of the bed?,YN,No,"Yes, No",,False
annotations/01/1374.eng,a room with white walls and an integrated double bed with a dark orange blanket there is a lampe on the wall above the bed,Is the orange thing near the bed?,YN,Yes,"Yes, No",1,True
annotations/01/1374.eng,a room with white walls and an integrated double bed with a dark orange blanket there is a lampe on the wall above the bed,Is the bed contain the orange thing?,YN,No,"Yes, No",,True
annotations/01/1374.eng,a room with white walls and an integrated double bed with a dark orange blanket there is a lampe on the wall above the bed,Is the lamp below the orange thing?,YN,No,"Yes, No",2,False
annotations/01/1374.eng,a room with white walls and an integrated double bed with a dark orange blanket there is a lampe on the wall above the bed,Is the lamp over the orange thing?,YN,Yes,"Yes, No",,False
annotations/01/1374.eng,a room with white walls and an integrated double bed with a dark orange blanket there is a lampe on the wall above the bed,Is the lamp touching the wall?,YN,Yes,"Yes, No",1,True
annotations/01/1374.eng,a room with white walls and an integrated double bed with a dark orange blanket there is a lampe on the wall above the bed,Is the wall disconnected the lamp?,YN,No,"Yes, No",,True
annotations/01/1376.eng,"a room with a double bed , a carpet and a night table on the left , a painting above it and two burning lamps",Is the table to the right of the bed?,YN,No,"Yes, No",1,False
annotations/01/1376.eng,"a room with a double bed , a carpet and a night table on the left , a painting above it and two burning lamps",Is the bed right of the table?,YN,Yes,"Yes, No",,False
annotations/01/1376.eng,"a room with a double bed , a carpet and a night table on the left , a painting above it and two burning lamps",Is the carpet below the painting?,YN,Yes,"Yes, No",2,False
annotations/01/1376.eng,"a room with a double bed , a carpet and a night table on the left , a painting above it and two burning lamps",Is the carpet above the painting?,YN,No,"Yes, No",,False
annotations/01/1380.eng,cars are parking in front of a dark orange house with small white columns there are three people at the red car on the left,Is the orange thing behind the cars?,YN,Yes,"Yes, No",1,False
annotations/01/1380.eng,cars are parking in front of a dark orange house with small white columns there are three people at the red car on the left,Is the orange thing in front of the cars?,YN,No,"Yes, No",,False
annotations/01/1380.eng,cars are parking in front of a dark orange house with small white columns there are three people at the red car on the left,Are the small white things in front of the cars?,YN,No,"Yes, No",2,False
annotations/01/1380.eng,cars are parking in front of a dark orange house with small white columns there are three people at the red car on the left,Is the cars in front of the small white things?,YN,Yes,"Yes, No",,False
annotations/01/1380.eng,cars are parking in front of a dark orange house with small white columns there are three people at the red car on the left,Are the people to the right of the white things?,YN,No,"Yes, No",2,False
annotations/01/1380.eng,cars are parking in front of a dark orange house with small white columns there are three people at the red car on the left,Is the people left of the white things?,YN,Yes,"Yes, No",,False
annotations/01/1380.eng,cars are parking in front of a dark orange house with small white columns there are three people at the red car on the left,Is the orange thing to the right of the red thing?,YN,Yes,"Yes, No",2,False
annotations/01/1380.eng,cars are parking in front of a dark orange house with small white columns there are three people at the red car on the left,Is the orange thing left of the red thing?,YN,No,"Yes, No",,False
annotations/01/1382.eng,"a white high-rise building with 21 storeys , another three , brown high-rise buildings on the left , a tree and further houses behind it on the right , and a beach and a supporting wall in the foreground",Is the white thing to the left of the brown things?,YN,No,"Yes, No",1,False
annotations/01/1382.eng,"a white high-rise building with 21 storeys , another three , brown high-rise buildings on the left , a tree and further houses behind it on the right , and a beach and a supporting wall in the foreground",Is the white thing right of the brown things?,YN,Yes,"Yes, No",,False
annotations/01/1382.eng,"a white high-rise building with 21 storeys , another three , brown high-rise buildings on the left , a tree and further houses behind it on the right , and a beach and a supporting wall in the foreground",Is the tree behind the brown things?,YN,Yes,"Yes, No",2,False
annotations/01/1382.eng,"a white high-rise building with 21 storeys , another three , brown high-rise buildings on the left , a tree and further houses behind it on the right , and a beach and a supporting wall in the foreground",Is the brown things behind the tree?,YN,No,"Yes, No",,False
annotations/01/1387.eng,"a room with two double beds and a night table with a lamp and a phone in between , a painting above it on the white wall , a light blue ornamental strip and a dark green on the left",Are the beds above the painting?,YN,No,"Yes, No",2,False
annotations/01/1387.eng,"a room with two double beds and a night table with a lamp and a phone in between , a painting above it on the white wall , a light blue ornamental strip and a dark green on the left",Is the beds under the painting?,YN,Yes,"Yes, No",,False
annotations/01/1387.eng,"a room with two double beds and a night table with a lamp and a phone in between , a painting above it on the white wall , a light blue ornamental strip and a dark green on the left",Is the phone to the right of the light blue thing?,YN,Yes,"Yes, No",2,False
annotations/01/1387.eng,"a room with two double beds and a night table with a lamp and a phone in between , a painting above it on the white wall , a light blue ornamental strip and a dark green on the left",Is the phone left of the light blue thing?,YN,No,"Yes, No",,False
annotations/01/1389.eng,"a bald room with white walls , two bunk beds made of wood with white bedcovers , towels and pillows ( white and orange )",Are the white and orange thing far from the bed?,YN,No,"Yes, No",1,True
annotations/01/1389.eng,"a bald room with white walls , two bunk beds made of wood with white bedcovers , towels and pillows ( white and orange )",Is the white and orange things contain the beds?,YN,Yes,"Yes, No",,True
annotations/01/1389.eng,"a bald room with white walls , two bunk beds made of wood with white bedcovers , towels and pillows ( white and orange )",Is a bed above another bed?,YN,Yes,"Yes, No",1,True
annotations/01/1392.eng,"corner view of a dark yellow , two-storey house with white window and door frams and balconies with iron rails",Are the white things near the balconies?,YN,Yes,"Yes, No",1,True
annotations/01/1392.eng,"corner view of a dark yellow , two-storey house with white window and door frams and balconies with iron rails",Is the white things far from the balconies?,YN,No,"Yes, No",,True
annotations/01/1392.eng,"corner view of a dark yellow , two-storey house with white window and door frams and balconies with iron rails",Are the rails far from the white things?,YN,No,"Yes, No",1,True
annotations/01/1392.eng,"corner view of a dark yellow , two-storey house with white window and door frams and balconies with iron rails",Is the rails near to the white things?,YN,Yes,"Yes, No",,True
annotations/01/1393.eng,a double bed made of wood with white bedcover and two white pillows in a room with a crate and white walls above it there are red ornaments around the entrance on the right,Are the pillows below the crate?,YN,Yes,"Yes, No",2,False
annotations/01/1393.eng,a double bed made of wood with white bedcover and two white pillows in a room with a crate and white walls above it there are red ornaments around the entrance on the right,Is the pillows over the crate?,YN,No,"Yes, No",,False
annotations/01/1393.eng,a double bed made of wood with white bedcover and two white pillows in a room with a crate and white walls above it there are red ornaments around the entrance on the right,Is the bed far from the pillows?,YN,No,"Yes, No",1,True
annotations/01/1393.eng,a double bed made of wood with white bedcover and two white pillows in a room with a crate and white walls above it there are red ornaments around the entrance on the right,Is the bed touching the pillows?,YN,Yes,"Yes, No",,True
annotations/01/1393.eng,a double bed made of wood with white bedcover and two white pillows in a room with a crate and white walls above it there are red ornaments around the entrance on the right,Is the crate to the left of the red thing?,YN,Yes,"Yes, No",2,False
annotations/01/1393.eng,a double bed made of wood with white bedcover and two white pillows in a room with a crate and white walls above it there are red ornaments around the entrance on the right,Is the crate right of the red thing?,YN,No,"Yes, No",,False
annotations/01/1393.eng,a double bed made of wood with white bedcover and two white pillows in a room with a crate and white walls above it there are red ornaments around the entrance on the right,Are the pillows to the right of the red thing?,YN,No,"Yes, No",2,False
annotations/01/1393.eng,a double bed made of wood with white bedcover and two white pillows in a room with a crate and white walls above it there are red ornaments around the entrance on the right,Is the red thing right of the pillows?,YN,Yes,"Yes, No",,False
annotations/01/1395.eng,"a room with white walls and an inclined picture , two single beds made of wood on the right , a commode with a TV on the left , and in the background on the right a window with orange curtains",Is the TV to the right of the beds?,YN,No,"Yes, No",2,False
annotations/01/1395.eng,"a room with white walls and an inclined picture , two single beds made of wood on the right , a commode with a TV on the left , and in the background on the right a window with orange curtains",Is the tv left of the beds?,YN,Yes,"Yes, No",,False
annotations/01/1395.eng,"a room with white walls and an inclined picture , two single beds made of wood on the right , a commode with a TV on the left , and in the background on the right a window with orange curtains",Are the beds in front of the orange thing?,YN,Yes,"Yes, No",2,False
annotations/01/1395.eng,"a room with white walls and an inclined picture , two single beds made of wood on the right , a commode with a TV on the left , and in the background on the right a window with orange curtains",Is the beds behind the orange thing?,YN,No,"Yes, No",,False
annotations/01/1403.eng,"front view of a house in style of the Alpes: white walls , dark brown window frames made of wood , flower boxes below the windows , a little tower with red rooftiles and two palm trees and three flags in front of the entrance",Are the trees in front of the boxes?,YN,Yes,"Yes, No",2,False
annotations/01/1403.eng,"front view of a house in style of the Alpes: white walls , dark brown window frames made of wood , flower boxes below the windows , a little tower with red rooftiles and two palm trees and three flags in front of the entrance",Is the trees behind the boxes?,YN,No,"Yes, No",,False
annotations/01/1403.eng,"front view of a house in style of the Alpes: white walls , dark brown window frames made of wood , flower boxes below the windows , a little tower with red rooftiles and two palm trees and three flags in front of the entrance",Are the windows below the boxes?,YN,No,"Yes, No",2,False
annotations/01/1403.eng,"front view of a house in style of the Alpes: white walls , dark brown window frames made of wood , flower boxes below the windows , a little tower with red rooftiles and two palm trees and three flags in front of the entrance",Is the windows above the boxes?,YN,Yes,"Yes, No",,False
annotations/01/1404.eng,"a room with a double bed made of wood , light pink walls , pillows and bedcovers there are night tables on both sides , a phone on the right , two lamps above the beds , a painting on the left and a window with a curtain on the very left",Are the pillows near the bed?,YN,Yes,"Yes, No",1,True
annotations/01/1404.eng,"a room with a double bed made of wood , light pink walls , pillows and bedcovers there are night tables on both sides , a phone on the right , two lamps above the beds , a painting on the left and a window with a curtain on the very left",Is the pillows disconnected the bed?,YN,No,"Yes, No",,True
annotations/01/1404.eng,"a room with a double bed made of wood , light pink walls , pillows and bedcovers there are night tables on both sides , a phone on the right , two lamps above the beds , a painting on the left and a window with a curtain on the very left",Is the bed far from the bedcovers?,YN,No,"Yes, No",1,True
annotations/01/1404.eng,"a room with a double bed made of wood , light pink walls , pillows and bedcovers there are night tables on both sides , a phone on the right , two lamps above the beds , a painting on the left and a window with a curtain on the very left",Is the bed in the bedcovers?,YN,Yes,"Yes, No",,True
annotations/01/1404.eng,"a room with a double bed made of wood , light pink walls , pillows and bedcovers there are night tables on both sides , a phone on the right , two lamps above the beds , a painting on the left and a window with a curtain on the very left",Are the pillows below the lamps?,YN,Yes,"Yes, No",2,False
annotations/01/1404.eng,"a room with a double bed made of wood , light pink walls , pillows and bedcovers there are night tables on both sides , a phone on the right , two lamps above the beds , a painting on the left and a window with a curtain on the very left",Is the pillows over the lamps?,YN,No,"Yes, No",,False
annotations/01/1404.eng,"a room with a double bed made of wood , light pink walls , pillows and bedcovers there are night tables on both sides , a phone on the right , two lamps above the beds , a painting on the left and a window with a curtain on the very left",Are the bedcovers to the left of the painitng?,YN,No,"Yes, No",2,False
annotations/01/1404.eng,"a room with a double bed made of wood , light pink walls , pillows and bedcovers there are night tables on both sides , a phone on the right , two lamps above the beds , a painting on the left and a window with a curtain on the very left",Is the bedcovers right of the painting?,YN,Yes,"Yes, No",,False
annotations/01/1407.eng,"a three-storey building made of red bricks , with red doors and a blue jalousie on the ground level the uppermost level is still partly under construction",Is the construction above the blue thing?,YN,Yes,"Yes, No",2,False
annotations/01/1407.eng,"a three-storey building made of red bricks , with red doors and a blue jalousie on the ground level the uppermost level is still partly under construction",Is the construction below the blue thing?,YN,No,"Yes, No",,False
annotations/01/1407.eng,"a three-storey building made of red bricks , with red doors and a blue jalousie on the ground level the uppermost level is still partly under construction",Is the construction below the door?,YN,No,"Yes, No",2,False
annotations/01/1407.eng,"a three-storey building made of red bricks , with red doors and a blue jalousie on the ground level the uppermost level is still partly under construction",Is the door below the construciton?,YN,Yes,"Yes, No",,False
annotations/01/1408.eng,"a double bed made of wood with white bedcovers , two pillows and a night table on the left in a room with white walls",Are the bedcovers to the right of the table?,YN,Yes,"Yes, No",2,False
annotations/01/1408.eng,"a double bed made of wood with white bedcovers , two pillows and a night table on the left in a room with white walls",Is the bedcovers left of the table?,YN,No,"Yes, No",,False
annotations/01/1408.eng,"a double bed made of wood with white bedcovers , two pillows and a night table on the left in a room with white walls",Are the pillows to the right of the becovers?,YN,No,"Yes, No",2,False
annotations/01/1408.eng,"a double bed made of wood with white bedcovers , two pillows and a night table on the left in a room with white walls",Is the pillows left of the bedcovers?,YN,Yes,"Yes, No",,False
annotations/01/1412.eng,"a room with green walls , two single beds made of wood , a night table with a lamp in between and a painting above it there is a window with a green and orange curtain on the right",Is the lamp below the painting?,YN,Yes,"Yes, No",2,False
annotations/01/1412.eng,"a room with green walls , two single beds made of wood , a night table with a lamp in between and a painting above it there is a window with a green and orange curtain on the right",Is the lamp over the painting?,YN,No,"Yes, No",,False
annotations/01/1412.eng,"a room with green walls , two single beds made of wood , a night table with a lamp in between and a painting above it there is a window with a green and orange curtain on the right",Is the table far from the beds?,YN,No,"Yes, No",1,False
annotations/01/1412.eng,"a room with green walls , two single beds made of wood , a night table with a lamp in between and a painting above it there is a window with a green and orange curtain on the right",Is the table near to the beds?,YN,Yes,"Yes, No",,False
annotations/01/1412.eng,"a room with green walls , two single beds made of wood , a night table with a lamp in between and a painting above it there is a window with a green and orange curtain on the right",Is the lamp to the left of the green thing?,YN,Yes,"Yes, No",2,False
annotations/01/1412.eng,"a room with green walls , two single beds made of wood , a night table with a lamp in between and a painting above it there is a window with a green and orange curtain on the right",Is the lamp right of the green thing?,YN,No,"Yes, No",,False
annotations/01/1412.eng,"a room with green walls , two single beds made of wood , a night table with a lamp in between and a painting above it there is a window with a green and orange curtain on the right",Is the painting to the right of the green thing?,YN,No,"Yes, No",2,False
annotations/01/1412.eng,"a room with green walls , two single beds made of wood , a night table with a lamp in between and a painting above it there is a window with a green and orange curtain on the right",Is the green thing right of the painting?,YN,Yes,"Yes, No",,False
annotations/01/1414.eng,"front view of quite an alternative house the ground level has grey walls , large windows and two flower pots at the entrance there is a painted skyline and the writing Hotel Amalfi above it the upper level is inclined and white",Are the pots in front of the house?,YN,Yes,"Yes, No",1,True
annotations/01/1414.eng,"front view of quite an alternative house the ground level has grey walls , large windows and two flower pots at the entrance there is a painted skyline and the writing Hotel Amalfi above it the upper level is inclined and white",Is the pots behind the house?,YN,No,"Yes, No",,True
annotations/01/1414.eng,"front view of quite an alternative house the ground level has grey walls , large windows and two flower pots at the entrance there is a painted skyline and the writing Hotel Amalfi above it the upper level is inclined and white",Are the windows far from the grey things?,YN,No,"Yes, No",1,True
annotations/01/1414.eng,"front view of quite an alternative house the ground level has grey walls , large windows and two flower pots at the entrance there is a painted skyline and the writing Hotel Amalfi above it the upper level is inclined and white",Is the windows inside the grey things?,YN,Yes,"Yes, No",,True
annotations/01/1414.eng,"front view of quite an alternative house the ground level has grey walls , large windows and two flower pots at the entrance there is a painted skyline and the writing Hotel Amalfi above it the upper level is inclined and white",Is the writing below the pots?,YN,No,"Yes, No",2,False
annotations/01/1414.eng,"front view of quite an alternative house the ground level has grey walls , large windows and two flower pots at the entrance there is a painted skyline and the writing Hotel Amalfi above it the upper level is inclined and white",Is the writing above the pots?,YN,Yes,"Yes, No",,False
annotations/01/1414.eng,"front view of quite an alternative house the ground level has grey walls , large windows and two flower pots at the entrance there is a painted skyline and the writing Hotel Amalfi above it the upper level is inclined and white",Is the grey thing below the writing?,YN,Yes,"Yes, No",2,False
annotations/01/1414.eng,"front view of quite an alternative house the ground level has grey walls , large windows and two flower pots at the entrance there is a painted skyline and the writing Hotel Amalfi above it the upper level is inclined and white",Is the grey things over the writing?,YN,No,"Yes, No",,False
annotations/01/1414.eng,"front view of quite an alternative house the ground level has grey walls , large windows and two flower pots at the entrance there is a painted skyline and the writing Hotel Amalfi above it the upper level is inclined and white",Is the white thing above the pots?,YN,Yes,"Yes, No",2,False
annotations/01/1414.eng,"front view of quite an alternative house the ground level has grey walls , large windows and two flower pots at the entrance there is a painted skyline and the writing Hotel Amalfi above it the upper level is inclined and white",Is the white thing under the pots?,YN,No,"Yes, No",,False
annotations/01/1414.eng,"front view of quite an alternative house the ground level has grey walls , large windows and two flower pots at the entrance there is a painted skyline and the writing Hotel Amalfi above it the upper level is inclined and white",Is the grey thing above the white thing?,YN,No,"Yes, No",2,False
annotations/01/1414.eng,"front view of quite an alternative house the ground level has grey walls , large windows and two flower pots at the entrance there is a painted skyline and the writing Hotel Amalfi above it the upper level is inclined and white",Is the grey thing below the white thing?,YN,Yes,"Yes, No",,False
